packhorse,0.6.1,Y,1.0373659133911133,Y,0.5851483345031738,N,Y
pana,0.13.8,Y,7.154703140258789,Y,3.73511004447937,N,N
paperplane,0.6.3,Y,2.1672229766845703,Y,1.2761597633361816,N,Y
pascaldart,0.1.6,Y,2.7867934703826904,Y,1.8537828922271729,N,Y
phoenix_socket,0.3.0+1,Y,2.8424530029296875,Y,1.708540678024292,N,N
pip_services3_components,1.0.5,Y,2.4934017658233643,Y,1.33787202835083,N,Y
pip_services3_grpc,1.0.0,Y,7.014983892440796,Y,4.084074974060059,N,N
fluent_query_builder,1.1.9,Y,2.746009111404419,Y,1.472991704940796,N,Y
flutter_asset_generator,0.4.6,Y,1.7652664184570312,Y,1.0656728744506836,N,Y
flutter_data,0.3.11,Y,6.614339590072632,Y,4.81333327293396,N,N
flutter_launcher_icons,0.7.5,Y,2.5957579612731934,Y,2.0592129230499268,N,Y
flutter_plugin_tools,0.0.36+3,Y,8.960514307022095,Y,7.8571906089782715,N,N
flutter_splash_countdown,0.0.0+2,Y,2.763765811920166,Y,2.0077316761016846,N,Y
fresh,0.0.2,Y,1.7691357135772705,Y,0.9967095851898193,N,Y
fsm,0.0.5,Y,1.3734045028686523,Y,0.9093234539031982,N,Y
gcloud,0.7.0,Y,2.4830121994018555,Y,1.3682613372802734,N,Y
get_it,4.0.2,Y,0.7560429573059082,Y,0.5120692253112793,N,Y
github_hook,0.2.2+1,N,0.14690876007080078,Y,1.5186045169830322,N,N
grpc_bchrpc,0.0.4,Y,3.079984426498413,Y,1.7303104400634766,N,Y
gsheets,0.2.3,Y,2.5655038356781006,N,0.5522027015686035,Y,N
guard,1.0.4,Y,0.13080048561096191,Y,0.10761165618896484,N,Y
happypass,2.0.3,Y,0.11668634414672852,Y,0.15645551681518555,N,Y
happypass_builder,1.0.2,Y,4.164995908737183,Y,2.601771593093872,N,Y
hop_git,0.1.0+1,N,0.13469719886779785,Y,1.7515640258789062,N,N
hop_unittest,0.1.0+4,N,0.13981389999389648,Y,1.6560344696044922,N,N
signalr_core,1.0.4,Y,3.510479211807251,Y,2.045391798019409,N,Y
slp_mdm,0.1.0,Y,0.7155652046203613,Y,0.37752532958984375,N,Y
spotify,0.3.2,Y,2.844308614730835,Y,1.3392598628997803,N,Y
sqfentity_gen,1.3.5,N,0.8448374271392822,Y,2.903102397918701,N,N
sse,3.5.0,Y,2.8229820728302,Y,1.8958847522735596,N,Y
sse_client,0.0.3,Y,2.1582324504852295,Y,1.3077754974365234,N,Y
standard_library,0.0.0,Y,0.11342692375183105,Y,0.22581744194030762,N,Y
stream_data_reader,1.0.4,Y,0.11117696762084961,Y,0.13250160217285156,N,Y
sub4dart,0.0.5,Y,2.333885669708252,Y,1.2131664752960205,N,N
system_info,0.1.3,Y,0.7405626773834229,Y,0.43232059478759766,N,Y
